date,product_id,inventory_level,demand,actual_sales,stockout_flag,order_quantity,reorder_point
2025-08-07,PRD_044,89,2,2,0,0,66.1
2025-08-08,PRD_044,89,0,0,0,0,66.1
2025-08-09,PRD_044,87,2,2,0,0,66.1
2025-08-10,PRD_044,87,0,0,0,0,66.1
2025-08-11,PRD_044,83,4,4,0,0,66.1
2025-08-12,PRD_044,78,5,5,0,0,66.1
2025-08-13,PRD_044,75,3,3,0,0,66.1
2025-08-14,PRD_044,69,6,6,0,0,66.1
2025-08-15,PRD_044,107,3,3,0,41,66.1
2025-08-16,PRD_044,105,2,2,0,0,66.1
2025-08-17,PRD_044,101,4,4,0,0,66.1
2025-08-18,PRD_044,95,6,6,0,0,66.1
2025-08-19,PRD_044,90,5,5,0,0,66.1
2025-08-20,PRD_044,89,1,1,0,0,66.1
2025-08-21,PRD_044,88,1,1,0,0,66.1
2025-08-22,PRD_044,84,4,4,0,0,66.1
2025-08-23,PRD_044,83,1,1,0,0,66.1
2025-08-24,PRD_044,82,1,1,0,0,66.1
2025-08-25,PRD_044,77,5,5,0,0,66.1
2025-08-26,PRD_044,74,3,3,0,0,66.1
2025-08-27,PRD_044,71,3,3,0,0,66.1
2025-08-28,PRD_044,105,7,7,0,41,66.1
2025-08-29,PRD_044,102,3,3,0,0,66.1
2025-08-30,PRD_044,98,4,4,0,0,66.1
2025-08-31,PRD_044,96,2,2,0,0,66.1
2025-09-01,PRD_044,92,4,4,0,0,66.1
2025-09-02,PRD_044,90,2,2,0,0,66.1
2025-09-03,PRD_044,84,6,6,0,0,66.1
2025-09-04,PRD_044,79,5,5,0,0,66.1
2025-09-05,PRD_044,75,4,4,0,0,66.1
2025-09-06,PRD_044,73,2,2,0,0,66.1
2025-09-07,PRD_044,71,2,2,0,0,66.1
2025-09-08,PRD_044,68,3,3,0,0,66.1
2025-09-09,PRD_044,68,0,0,0,0,66.1
2025-09-10,PRD_044,106,3,3,0,41,66.1
2025-09-11,PRD_044,101,5,5,0,0,66.1
2025-09-12,PRD_044,99,2,2,0,0,66.1
2025-09-13,PRD_044,99,0,0,0,0,66.1
2025-09-14,PRD_044,92,7,7,0,0,66.1
2025-09-15,PRD_044,88,4,4,0,0,66.1
2025-09-16,PRD_044,84,4,4,0,0,66.1
2025-09-17,PRD_044,81,3,3,0,0,66.1
2025-09-18,PRD_044,77,4,4,0,0,66.1
2025-09-19,PRD_044,74,3,3,0,0,66.1
2025-09-20,PRD_044,71,3,3,0,0,66.1
2025-09-21,PRD_044,69,2,2,0,0,66.1
2025-09-22,PRD_044,67,2,2,0,0,66.1
2025-09-23,PRD_044,67,0,0,0,0,66.1
2025-03-28,PRD_036,88,3,3,0,0,45.3
2025-03-29,PRD_036,85,3,3,0,0,45.3
2025-03-30,PRD_036,83,2,2,0,0,45.3
2025-03-31,PRD_036,82,1,1,0,0,45.3
2025-04-01,PRD_036,79,3,3,0,0,45.3
2025-04-02,PRD_036,75,4,4,0,0,45.3
2025-04-03,PRD_036,71,4,4,0,0,45.3
2025-04-04,PRD_036,66,5,5,0,0,45.3
2025-04-05,PRD_036,61,5,5,0,0,45.3
2025-04-06,PRD_036,59,2,2,0,0,45.3
2025-04-07,PRD_036,56,3,3,0,0,45.3
2025-04-08,PRD_036,53,3,3,0,0,45.3
2025-04-09,PRD_036,51,2,2,0,0,45.3
2025-04-10,PRD_036,49,2,2,0,0,45.3
2025-04-11,PRD_036,106,4,4,0,61,45.3
2025-04-12,PRD_036,105,1,1,0,0,45.3
2025-04-13,PRD_036,99,6,6,0,0,45.3
2025-04-14,PRD_036,98,1,1,0,0,45.3
2025-04-15,PRD_036,94,4,4,0,0,45.3
2025-04-16,PRD_036,92,2,2,0,0,45.3
2025-04-17,PRD_036,88,4,4,0,0,45.3
2025-04-18,PRD_036,85,3,3,0,0,45.3
2025-04-19,PRD_036,80,5,5,0,0,45.3
2025-04-20,PRD_036,75,5,5,0,0,45.3
2025-04-21,PRD_036,74,1,1,0,0,45.3
2025-04-22,PRD_036,70,4,4,0,0,45.3
2025-04-23,PRD_036,68,2,2,0,0,45.3
2025-04-24,PRD_036,65,3,3,0,0,45.3
2025-04-25,PRD_036,64,1,1,0,0,45.3
2025-04-26,PRD_036,60,4,4,0,0,45.3
2025-04-27,PRD_036,57,3,3,0,0,45.3
2025-04-28,PRD_036,53,4,4,0,0,45.3
2025-04-29,PRD_036,49,4,4,0,0,45.3
2025-04-30,PRD_036,106,4,4,0,61,45.3
2025-05-01,PRD_036,103,3,3,0,0,45.3
2025-05-02,PRD_036,102,1,1,0,0,45.3
2025-05-03,PRD_036,97,5,5,0,0,45.3
2025-05-04,PRD_036,92,5,5,0,0,45.3
2025-05-05,PRD_036,88,4,4,0,0,45.3
2025-05-06,PRD_036,83,5,5,0,0,45.3
2025-05-07,PRD_036,80,3,3,0,0,45.3
2025-05-08,PRD_036,78,2,2,0,0,45.3
2025-05-09,PRD_036,73,5,5,0,0,45.3
2025-05-10,PRD_036,67,6,6,0,0,45.3
2025-05-11,PRD_036,64,3,3,0,0,45.3
2025-05-12,PRD_036,64,0,0,0,0,45.3
2025-05-13,PRD_036,61,3,3,0,0,45.3
2025-05-14,PRD_036,60,1,1,0,0,45.3
2025-05-15,PRD_036,60,0,0,0,0,45.3
2025-05-16,PRD_036,59,1,1,0,0,45.3
2025-05-17,PRD_036,55,4,4,0,0,45.3
2025-05-18,PRD_036,53,2,2,0,0,45.3
2025-05-19,PRD_036,106,8,8,0,61,45.3
2025-05-20,PRD_036,99,7,7,0,0,45.3
2025-05-21,PRD_036,96,3,3,0,0,45.3
2025-05-22,PRD_036,93,3,3,0,0,45.3
2025-05-23,PRD_036,90,3,3,0,0,45.3
2025-05-24,PRD_036,90,0,0,0,0,45.3
2025-05-25,PRD_036,87,3,3,0,0,45.3
2025-05-26,PRD_036,84,3,3,0,0,45.3
2025-05-27,PRD_036,80,4,4,0,0,45.3
2025-05-28,PRD_036,79,1,1,0,0,45.3
2025-05-29,PRD_036,76,3,3,0,0,45.3
2025-05-30,PRD_036,72,4,4,0,0,45.3
2025-05-31,PRD_036,68,4,4,0,0,45.3
2025-06-01,PRD_036,66,2,2,0,0,45.3
2025-06-02,PRD_036,61,5,5,0,0,45.3
2025-06-03,PRD_036,59,2,2,0,0,45.3
2025-06-04,PRD_036,55,4,4,0,0,45.3
2025-06-05,PRD_036,52,3,3,0,0,45.3
2025-06-06,PRD_036,48,4,4,0,0,45.3
2025-06-07,PRD_036,106,3,3,0,61,45.3
2025-06-08,PRD_036,104,2,2,0,0,45.3
2025-06-09,PRD_036,101,3,3,0,0,45.3
2025-06-10,PRD_036,96,5,5,0,0,45.3
2025-06-11,PRD_036,95,1,1,0,0,45.3
2025-06-12,PRD_036,93,2,2,0,0,45.3
2025-06-13,PRD_036,90,3,3,0,0,45.3
2025-06-14,PRD_036,88,2,2,0,0,45.3
2025-06-15,PRD_036,85,3,3,0,0,45.3
2025-06-16,PRD_036,81,4,4,0,0,45.3
2025-06-17,PRD_036,80,1,1,0,0,45.3
2025-06-18,PRD_036,79,1,1,0,0,45.3
2025-06-19,PRD_036,76,3,3,0,0,45.3
2025-06-20,PRD_036,73,3,3,0,0,45.3
2025-06-21,PRD_036,70,3,3,0,0,45.3
2025-06-22,PRD_036,68,2,2,0,0,45.3
2025-06-23,PRD_036,67,1,1,0,0,45.3
2025-06-24,PRD_036,64,3,3,0,0,45.3
2025-06-25,PRD_036,59,5,5,0,0,45.3
2025-06-26,PRD_036,59,0,0,0,0,45.3
2025-06-27,PRD_036,51,8,8,0,0,45.3
2025-06-28,PRD_036,47,4,4,0,0,45.3
2025-06-29,PRD_036,46,1,1,0,0,45.3
2025-06-30,PRD_036,101,6,6,0,61,45.3
2025-07-01,PRD_036,101,0,0,0,0,45.3
2025-07-02,PRD_036,94,7,7,0,0,45.3
2025-07-03,PRD_036,93,1,1,0,0,45.3
2025-07-04,PRD_036,90,3,3,0,0,45.3
2025-07-05,PRD_036,89,1,1,0,0,45.3
2025-07-06,PRD_036,88,1,1,0,0,45.3
2025-07-07,PRD_036,86,2,2,0,0,45.3
2025-07-08,PRD_036,78,8,8,0,0,45.3
2025-07-09,PRD_036,76,2,2,0,0,45.3
2025-07-10,PRD_036,70,6,6,0,0,45.3
2025-07-11,PRD_036,67,3,3,0,0,45.3
2025-07-12,PRD_036,64,3,3,0,0,45.3
2025-07-13,PRD_036,59,5,5,0,0,45.3
2025-07-14,PRD_036,51,8,8,0,0,45.3
2025-07-15,PRD_036,48,3,3,0,0,45.3
2025-07-16,PRD_036,46,2,2,0,0,45.3
2025-07-17,PRD_036,105,2,2,0,61,45.3
2025-07-18,PRD_036,102,3,3,0,0,45.3
2025-07-19,PRD_036,96,6,6,0,0,45.3
2025-07-20,PRD_036,93,3,3,0,0,45.3
2025-07-21,PRD_036,89,4,4,0,0,45.3
2025-07-22,PRD_036,85,4,4,0,0,45.3
2025-07-23,PRD_036,82,3,3,0,0,45.3
2025-07-24,PRD_036,78,4,4,0,0,45.3
2025-07-25,PRD_036,73,5,5,0,0,45.3
2025-07-26,PRD_036,67,6,6,0,0,45.3
2025-07-27,PRD_036,64,3,3,0,0,45.3
2025-07-28,PRD_036,60,4,4,0,0,45.3
2025-07-29,PRD_036,54,6,6,0,0,45.3
2025-07-30,PRD_036,52,2,2,0,0,45.3
2025-07-31,PRD_036,105,8,8,0,61,45.3
2025-08-01,PRD_036,102,3,3,0,0,45.3
2025-08-02,PRD_036,101,1,1,0,0,45.3
2025-08-03,PRD_036,97,4,4,0,0,45.3
2025-08-04,PRD_036,93,4,4,0,0,45.3
2025-08-05,PRD_036,92,1,1,0,0,45.3
2025-08-06,PRD_036,91,1,1,0,0,45.3
2025-08-07,PRD_036,86,5,5,0,0,45.3
2025-08-08,PRD_036,82,4,4,0,0,45.3
2025-08-09,PRD_036,79,3,3,0,0,45.3
2025-08-10,PRD_036,77,2,2,0,0,45.3
2025-08-11,PRD_036,76,1,1,0,0,45.3
2025-08-12,PRD_036,71,5,5,0,0,45.3
2025-08-13,PRD_036,66,5,5,0,0,45.3
2025-08-14,PRD_036,64,2,2,0,0,45.3
2025-08-15,PRD_036,60,4,4,0,0,45.3
2025-08-16,PRD_036,54,6,6,0,0,45.3
2025-08-17,PRD_036,52,2,2,0,0,45.3
2025-08-18,PRD_036,48,4,4,0,0,45.3
2025-08-19,PRD_036,106,3,3,0,61,45.3
2025-08-20,PRD_036,102,4,4,0,0,45.3
2025-08-21,PRD_036,97,5,5,0,0,45.3
2025-08-22,PRD_036,97,0,0,0,0,45.3
2025-08-23,PRD_036,93,4,4,0,0,45.3
2025-08-24,PRD_036,92,1,1,0,0,45.3
2025-08-25,PRD_036,91,1,1,0,0,45.3
2025-08-26,PRD_036,88,3,3,0,0,45.3
2025-08-27,PRD_036,86,2,2,0,0,45.3
2025-08-28,PRD_036,85,1,1,0,0,45.3
2025-08-29,PRD_036,83,2,2,0,0,45.3
2025-08-30,PRD_036,81,2,2,0,0,45.3
2025-08-31,PRD_036,77,4,4,0,0,45.3
2025-09-01,PRD_036,72,5,5,0,0,45.3
2025-09-02,PRD_036,69,3,3,0,0,45.3
2025-09-03,PRD_036,66,3,3,0,0,45.3
2025-09-04,PRD_036,65,1,1,0,0,45.3
2025-09-05,PRD_036,65,0,0,0,0,45.3
2025-09-06,PRD_036,62,3,3,0,0,45.3
2025-09-07,PRD_036,55,7,7,0,0,45.3
2025-09-08,PRD_036,54,1,1,0,0,45.3
2025-09-09,PRD_036,46,8,8,0,0,45.3
2025-09-10,PRD_036,103,4,4,0,61,45.3
2025-09-11,PRD_036,98,5,5,0,0,45.3
2025-09-12,PRD_036,95,3,3,0,0,45.3
2025-09-13,PRD_036,91,4,4,0,0,45.3
2025-09-14,PRD_036,87,4,4,0,0,45.3
2025-09-15,PRD_036,84,3,3,0,0,45.3
2025-09-16,PRD_036,80,4,4,0,0,45.3
2025-09-17,PRD_036,76,4,4,0,0,45.3
2025-09-18,PRD_036,72,4,4,0,0,45.3
2025-09-19,PRD_036,69,3,3,0,0,45.3
2025-09-20,PRD_036,62,7,7,0,0,45.3
2025-09-21,PRD_036,59,3,3,0,0,45.3
2025-09-22,PRD_036,58,1,1,0,0,45.3
2025-09-23,PRD_036,53,5,5,0,0,45.3
2025-03-28,PRD_078,142,3,3,0,0,59.0
2025-03-29,PRD_078,138,4,4,0,0,59.0
2025-03-30,PRD_078,135,3,3,0,0,59.0
2025-03-31,PRD_078,132,3,3,0,0,59.0
2025-04-01,PRD_078,128,4,4,0,0,59.0
2025-04-02,PRD_078,128,0,0,0,0,59.0
2025-04-03,PRD_078,125,3,3,0,0,59.0
2025-04-04,PRD_078,120,5,5,0,0,59.0
2025-04-05,PRD_078,117,3,3,0,0,59.0
2025-04-06,PRD_078,115,2,2,0,0,59.0
2025-04-07,PRD_078,113,2,2,0,0,59.0
2025-04-08,PRD_078,109,4,4,0,0,59.0
2025-04-09,PRD_078,104,5,5,0,0,59.0
2025-04-10,PRD_078,99,5,5,0,0,59.0
2025-04-11,PRD_078,95,4,4,0,0,59.0
2025-04-12,PRD_078,95,0,0,0,0,59.0
2025-04-13,PRD_078,92,3,3,0,0,59.0
2025-04-14,PRD_078,85,7,7,0,0,59.0
2025-04-15,PRD_078,83,2,2,0,0,59.0
2025-04-16,PRD_078,81,2,2,0,0,59.0
2025-04-17,PRD_078,78,3,3,0,0,59.0
2025-04-18,PRD_078,76,2,2,0,0,59.0
2025-04-19,PRD_078,73,3,3,0,0,59.0
2025-04-20,PRD_078,72,1,1,0,0,59.0
2025-04-21,PRD_078,69,3,3,0,0,59.0
2025-04-22,PRD_078,66,3,3,0,0,59.0
2025-04-23,PRD_078,60,6,6,0,0,59.0
2025-04-24,PRD_078,155,2,2,0,97,59.0
2025-04-25,PRD_078,148,7,7,0,0,59.0
2025-04-26,PRD_078,145,3,3,0,0,59.0
2025-04-27,PRD_078,141,4,4,0,0,59.0
2025-04-28,PRD_078,140,1,1,0,0,59.0
2025-04-29,PRD_078,140,0,0,0,0,59.0
2025-04-30,PRD_078,137,3,3,0,0,59.0
2025-05-01,PRD_078,133,4,4,0,0,59.0
2025-05-02,PRD_078,131,2,2,0,0,59.0
2025-05-03,PRD_078,128,3,3,0,0,59.0
2025-05-04,PRD_078,122,6,6,0,0,59.0
2025-05-05,PRD_078,119,3,3,0,0,59.0
2025-05-06,PRD_078,117,2,2,0,0,59.0
2025-05-07,PRD_078,116,1,1,0,0,59.0
2025-05-08,PRD_078,114,2,2,0,0,59.0
2025-05-09,PRD_078,113,1,1,0,0,59.0
2025-05-10,PRD_078,109,4,4,0,0,59.0
2025-05-11,PRD_078,106,3,3,0,0,59.0
2025-05-12,PRD_078,104,2,2,0,0,59.0
2025-05-13,PRD_078,101,3,3,0,0,59.0
2025-05-14,PRD_078,99,2,2,0,0,59.0
2025-05-15,PRD_078,93,6,6,0,0,59.0
2025-05-16,PRD_078,91,2,2,0,0,59.0
2025-05-17,PRD_078,88,3,3,0,0,59.0
2025-05-18,PRD_078,83,5,5,0,0,59.0
2025-05-19,PRD_078,80,3,3,0,0,59.0
2025-05-20,PRD_078,78,2,2,0,0,59.0
2025-05-21,PRD_078,75,3,3,0,0,59.0
2025-05-22,PRD_078,72,3,3,0,0,59.0
2025-05-23,PRD_078,72,0,0,0,0,59.0
2025-05-24,PRD_078,70,2,2,0,0,59.0
2025-05-25,PRD_078,69,1,1,0,0,59.0
2025-05-26,PRD_078,68,1,1,0,0,59.0
2025-05-27,PRD_078,66,2,2,0,0,59.0
2025-05-28,PRD_078,155,8,8,0,97,59.0
2025-05-29,PRD_078,152,3,3,0,0,59.0
2025-05-30,PRD_078,150,2,2,0,0,59.0
2025-05-31,PRD_078,148,2,2,0,0,59.0
2025-06-01,PRD_078,145,3,3,0,0,59.0
2025-06-02,PRD_078,140,5,5,0,0,59.0
2025-06-03,PRD_078,137,3,3,0,0,59.0
2025-06-04,PRD_078,134,3,3,0,0,59.0
2025-06-05,PRD_078,131,3,3,0,0,59.0
2025-06-06,PRD_078,125,6,6,0,0,59.0
2025-06-07,PRD_078,124,1,1,0,0,59.0
2025-06-08,PRD_078,122,2,2,0,0,59.0
2025-06-09,PRD_078,117,5,5,0,0,59.0
2025-06-10,PRD_078,113,4,4,0,0,59.0
2025-06-11,PRD_078,111,2,2,0,0,59.0
2025-06-12,PRD_078,109,2,2,0,0,59.0
2025-06-13,PRD_078,106,3,3,0,0,59.0
2025-06-14,PRD_078,103,3,3,0,0,59.0
2025-06-15,PRD_078,100,3,3,0,0,59.0
2025-06-16,PRD_078,94,6,6,0,0,59.0
2025-06-17,PRD_078,94,0,0,0,0,59.0
2025-06-18,PRD_078,90,4,4,0,0,59.0
2025-06-19,PRD_078,89,1,1,0,0,59.0
2025-06-20,PRD_078,85,4,4,0,0,59.0
2025-06-21,PRD_078,84,1,1,0,0,59.0
2025-06-22,PRD_078,83,1,1,0,0,59.0
2025-06-23,PRD_078,80,3,3,0,0,59.0
2025-06-24,PRD_078,78,2,2,0,0,59.0
2025-06-25,PRD_078,78,0,0,0,0,59.0
2025-06-26,PRD_078,76,2,2,0,0,59.0
2025-06-27,PRD_078,73,3,3,0,0,59.0
2025-06-28,PRD_078,70,3,3,0,0,59.0
2025-06-29,PRD_078,68,2,2,0,0,59.0
2025-06-30,PRD_078,155,10,10,0,97,59.0
2025-07-01,PRD_078,152,3,3,0,0,59.0
2025-07-02,PRD_078,149,3,3,0,0,59.0
2025-07-03,PRD_078,147,2,2,0,0,59.0
2025-07-04,PRD_078,144,3,3,0,0,59.0
2025-07-05,PRD_078,141,3,3,0,0,59.0
2025-07-06,PRD_078,138,3,3,0,0,59.0
2025-07-07,PRD_078,138,0,0,0,0,59.0
2025-07-08,PRD_078,138,0,0,0,0,59.0
2025-07-09,PRD_078,134,4,4,0,0,59.0
2025-07-10,PRD_078,132,2,2,0,0,59.0
2025-07-11,PRD_078,128,4,4,0,0,59.0
2025-07-12,PRD_078,126,2,2,0,0,59.0
2025-07-13,PRD_078,125,1,1,0,0,59.0
2025-07-14,PRD_078,123,2,2,0,0,59.0
2025-07-15,PRD_078,121,2,2,0,0,59.0
2025-07-16,PRD_078,117,4,4,0,0,59.0
2025-07-17,PRD_078,116,1,1,0,0,59.0
2025-07-18,PRD_078,113,3,3,0,0,59.0
2025-07-19,PRD_078,112,1,1,0,0,59.0
2025-07-20,PRD_078,110,2,2,0,0,59.0
2025-07-21,PRD_078,109,1,1,0,0,59.0
2025-07-22,PRD_078,104,5,5,0,0,59.0
2025-07-23,PRD_078,100,4,4,0,0,59.0
2025-07-24,PRD_078,95,5,5,0,0,59.0
2025-07-25,PRD_078,95,0,0,0,0,59.0
2025-07-26,PRD_078,92,3,3,0,0,59.0
2025-07-27,PRD_078,81,11,11,0,0,59.0
2025-07-28,PRD_078,80,1,1,0,0,59.0
2025-07-29,PRD_078,79,1,1,0,0,59.0
2025-07-30,PRD_078,77,2,2,0,0,59.0
2025-07-31,PRD_078,73,4,4,0,0,59.0
2025-08-01,PRD_078,71,2,2,0,0,59.0
2025-08-02,PRD_078,69,2,2,0,0,59.0
2025-08-03,PRD_078,67,2,2,0,0,59.0
2025-08-04,PRD_078,64,3,3,0,0,59.0
2025-08-05,PRD_078,63,1,1,0,0,59.0
2025-08-06,PRD_078,63,0,0,0,0,59.0
2025-08-07,PRD_078,62,1,1,0,0,59.0
2025-08-08,PRD_078,59,3,3,0,0,59.0
2025-08-09,PRD_078,149,7,7,0,97,59.0
2025-08-10,PRD_078,145,4,4,0,0,59.0
2025-08-11,PRD_078,139,6,6,0,0,59.0
2025-08-12,PRD_078,135,4,4,0,0,59.0
2025-08-13,PRD_078,133,2,2,0,0,59.0
2025-08-14,PRD_078,131,2,2,0,0,59.0
2025-08-15,PRD_078,130,1,1,0,0,59.0
2025-08-16,PRD_078,125,5,5,0,0,59.0
2025-08-17,PRD_078,120,5,5,0,0,59.0
2025-08-18,PRD_078,117,3,3,0,0,59.0
2025-08-19,PRD_078,113,4,4,0,0,59.0
2025-08-20,PRD_078,110,3,3,0,0,59.0
2025-08-21,PRD_078,110,0,0,0,0,59.0
2025-08-22,PRD_078,103,7,7,0,0,59.0
2025-08-23,PRD_078,101,2,2,0,0,59.0
2025-08-24,PRD_078,96,5,5,0,0,59.0
2025-08-25,PRD_078,95,1,1,0,0,59.0
2025-08-26,PRD_078,94,1,1,0,0,59.0
2025-08-27,PRD_078,93,1,1,0,0,59.0
2025-08-28,PRD_078,90,3,3,0,0,59.0
2025-08-29,PRD_078,87,3,3,0,0,59.0
2025-08-30,PRD_078,86,1,1,0,0,59.0
2025-08-31,PRD_078,83,3,3,0,0,59.0
2025-09-01,PRD_078,80,3,3,0,0,59.0
2025-09-02,PRD_078,74,6,6,0,0,59.0
2025-09-03,PRD_078,69,5,5,0,0,59.0
2025-09-04,PRD_078,66,3,3,0,0,59.0
2025-09-05,PRD_078,63,3,3,0,0,59.0
2025-09-06,PRD_078,62,1,1,0,0,59.0
2025-09-07,PRD_078,154,5,5,0,97,59.0
2025-09-08,PRD_078,152,2,2,0,0,59.0
2025-09-09,PRD_078,150,2,2,0,0,59.0
2025-09-10,PRD_078,148,2,2,0,0,59.0
2025-09-11,PRD_078,143,5,5,0,0,59.0
2025-09-12,PRD_078,141,2,2,0,0,59.0
2025-09-13,PRD_078,140,1,1,0,0,59.0
2025-09-14,PRD_078,133,7,7,0,0,59.0
2025-09-15,PRD_078,127,6,6,0,0,59.0
2025-09-16,PRD_078,125,2,2,0,0,59.0
2025-09-17,PRD_078,123,2,2,0,0,59.0
2025-09-18,PRD_078,120,3,3,0,0,59.0
2025-09-19,PRD_078,116,4,4,0,0,59.0
2025-09-20,PRD_078,114,2,2,0,0,59.0
2025-09-21,PRD_078,112,2,2,0,0,59.0
2025-09-22,PRD_078,111,1,1,0,0,59.0
2025-09-23,PRD_078,107,4,4,0,0,59.0
2025-03-28,PRD_025,129,6,6,0,54,98.1
2025-03-29,PRD_025,126,3,3,0,0,98.1
2025-03-30,PRD_025,123,3,3,0,0,98.1
2025-03-31,PRD_025,121,2,2,0,0,98.1
2025-04-01,PRD_025,117,4,4,0,0,98.1
2025-04-02,PRD_025,116,1,1,0,0,98.1
2025-04-03,PRD_025,115,1,1,0,0,98.1
2025-04-04,PRD_025,112,3,3,0,0,98.1
2025-04-05,PRD_025,109,3,3,0,0,98.1
2025-04-06,PRD_025,107,2,2,0,0,98.1
2025-04-07,PRD_025,106,1,1,0,0,98.1
2025-04-08,PRD_025,105,1,1,0,0,98.1
2025-04-09,PRD_025,101,4,4,0,0,98.1
2025-04-10,PRD_025,100,1,1,0,0,98.1
2025-04-11,PRD_025,151,3,3,0,54,98.1
2025-04-12,PRD_025,150,1,1,0,0,98.1
2025-04-13,PRD_025,148,2,2,0,0,98.1
2025-04-14,PRD_025,142,6,6,0,0,98.1
2025-04-15,PRD_025,140,2,2,0,0,98.1
2025-04-16,PRD_025,136,4,4,0,0,98.1
2025-04-17,PRD_025,132,4,4,0,0,98.1
2025-04-18,PRD_025,125,7,7,0,0,98.1
2025-04-19,PRD_025,123,2,2,0,0,98.1
2025-04-20,PRD_025,115,8,8,0,0,98.1
2025-04-21,PRD_025,112,3,3,0,0,98.1
2025-04-22,PRD_025,108,4,4,0,0,98.1
2025-04-23,PRD_025,104,4,4,0,0,98.1
2025-04-24,PRD_025,99,5,5,0,0,98.1
2025-04-25,PRD_025,152,1,1,0,54,98.1
2025-04-26,PRD_025,149,3,3,0,0,98.1
2025-04-27,PRD_025,147,2,2,0,0,98.1
2025-04-28,PRD_025,147,0,0,0,0,98.1
2025-04-29,PRD_025,145,2,2,0,0,98.1
2025-04-30,PRD_025,145,0,0,0,0,98.1
2025-05-01,PRD_025,143,2,2,0,0,98.1
2025-05-02,PRD_025,142,1,1,0,0,98.1
2025-05-03,PRD_025,135,7,7,0,0,98.1
2025-05-04,PRD_025,132,3,3,0,0,98.1
2025-05-05,PRD_025,131,1,1,0,0,98.1
2025-05-06,PRD_025,130,1,1,0,0,98.1
2025-05-07,PRD_025,129,1,1,0,0,98.1
2025-05-08,PRD_025,126,3,3,0,0,98.1
2025-05-09,PRD_025,119,7,7,0,0,98.1
2025-05-10,PRD_025,113,6,6,0,0,98.1
2025-05-11,PRD_025,113,0,0,0,0,98.1
2025-05-12,PRD_025,107,6,6,0,0,98.1
2025-05-13,PRD_025,103,4,4,0,0,98.1
2025-05-14,PRD_025,102,1,1,0,0,98.1
2025-05-15,PRD_025,152,4,4,0,54,98.1
2025-05-16,PRD_025,151,1,1,0,0,98.1
2025-05-17,PRD_025,149,2,2,0,0,98.1
2025-05-18,PRD_025,147,2,2,0,0,98.1
2025-05-19,PRD_025,147,0,0,0,0,98.1
2025-05-20,PRD_025,141,6,6,0,0,98.1
2025-05-21,PRD_025,138,3,3,0,0,98.1
2025-05-22,PRD_025,134,4,4,0,0,98.1
2025-05-23,PRD_025,132,2,2,0,0,98.1
2025-05-24,PRD_025,131,1,1,0,0,98.1
2025-05-25,PRD_025,131,0,0,0,0,98.1
2025-05-26,PRD_025,127,4,4,0,0,98.1
2025-05-27,PRD_025,127,0,0,0,0,98.1
2025-05-28,PRD_025,124,3,3,0,0,98.1
2025-05-29,PRD_025,121,3,3,0,0,98.1
2025-05-30,PRD_025,120,1,1,0,0,98.1
2025-05-31,PRD_025,118,2,2,0,0,98.1
2025-06-01,PRD_025,117,1,1,0,0,98.1
2025-06-02,PRD_025,116,1,1,0,0,98.1
2025-06-03,PRD_025,112,4,4,0,0,98.1
2025-06-04,PRD_025,112,0,0,0,0,98.1
2025-06-05,PRD_025,110,2,2,0,0,98.1
2025-06-06,PRD_025,107,3,3,0,0,98.1
2025-06-07,PRD_025,104,3,3,0,0,98.1
2025-06-08,PRD_025,102,2,2,0,0,98.1
2025-06-09,PRD_025,101,1,1,0,0,98.1
2025-06-10,PRD_025,101,0,0,0,0,98.1
2025-06-11,PRD_025,99,2,2,0,0,98.1
2025-06-12,PRD_025,150,3,3,0,54,98.1
2025-06-13,PRD_025,146,4,4,0,0,98.1
2025-06-14,PRD_025,142,4,4,0,0,98.1
2025-06-15,PRD_025,142,0,0,0,0,98.1
2025-06-16,PRD_025,141,1,1,0,0,98.1
2025-06-17,PRD_025,138,3,3,0,0,98.1
2025-06-18,PRD_025,134,4,4,0,0,98.1
2025-06-19,PRD_025,134,0,0,0,0,98.1
2025-06-20,PRD_025,133,1,1,0,0,98.1
2025-06-21,PRD_025,130,3,3,0,0,98.1
2025-06-22,PRD_025,130,0,0,0,0,98.1
2025-06-23,PRD_025,128,2,2,0,0,98.1
2025-06-24,PRD_025,123,5,5,0,0,98.1
2025-06-25,PRD_025,119,4,4,0,0,98.1
2025-06-26,PRD_025,116,3,3,0,0,98.1
2025-06-27,PRD_025,112,4,4,0,0,98.1
2025-06-28,PRD_025,109,3,3,0,0,98.1
2025-06-29,PRD_025,103,6,6,0,0,98.1
2025-06-30,PRD_025,102,1,1,0,0,98.1
2025-07-01,PRD_025,102,0,0,0,0,98.1
2025-07-02,PRD_025,100,2,2,0,0,98.1
2025-07-03,PRD_025,152,2,2,0,54,98.1
2025-07-04,PRD_025,149,3,3,0,0,98.1
2025-07-05,PRD_025,146,3,3,0,0,98.1
2025-07-06,PRD_025,145,1,1,0,0,98.1
2025-07-07,PRD_025,141,4,4,0,0,98.1
2025-07-08,PRD_025,140,1,1,0,0,98.1
2025-07-09,PRD_025,139,1,1,0,0,98.1
2025-07-10,PRD_025,138,1,1,0,0,98.1
2025-07-11,PRD_025,134,4,4,0,0,98.1
2025-07-12,PRD_025,131,3,3,0,0,98.1
2025-07-13,PRD_025,129,2,2,0,0,98.1
2025-07-14,PRD_025,126,3,3,0,0,98.1
